l2_regularization,N,query_type,metric,n_seeds,seeds,mean,sample_sd,standard_error,ci95_low,ci95_high,confidence_interval_method,baseline_l2_regularization,mean_paired_difference_from_baseline,paired_difference_sample_sd,paired_difference_standard_error,paired_difference_ci95_low,paired_difference_ci95_high,paired_training_and_query_clouds_verified,source_csv
0.01,1200,off_support,Q_linf,3,"[123,124,125]",2.607587634811103e-05,6.977094113481594e-07,4.0282271645799517e-07,2.434267008755942e-05,2.7809082608662638e-05,"two-sided Student t, df=n-1",1e-06,1.8472586728101028e-07,1.2406867682810181e-06,7.163108396470527e-07,-2.897310922237316e-06,3.266762656799337e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,density_relative_l1,3,"[123,124,125]",0.006789385971977718,0.002274364065646979,0.001313104705536495,0.0011395524263242696,0.012439219517631167,"two-sided Student t, df=n-1",1e-06,-3.319578329678309e-06,7.635690183436313e-05,4.408467782855538e-05,-0.0001930006377264871,0.00018636148106713048,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,density_relative_l2,3,"[123,124,125]",0.007652150097861005,0.002216767924584571,0.0012798515579898302,0.0021453932982702017,0.013158906897451809,"two-sided Student t, df=n-1",1e-06,1.587820969137348e-05,0.00010144311259023715,5.856820836140694e-05,-0.00023612045188824645,0.0002678768712709934,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,density_relative_linf,3,"[123,124,125]",0.009078868969237056,0.0004609546443881046,0.00026613228802168043,0.007933794153720293,0.010223943784753818,"two-sided Student t, df=n-1",1e-06,-1.8224472820616126e-05,0.0004856268731460853,0.0002803768059366086,-0.0012245885022272507,0.0011881395565860185,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,density_mae,3,"[123,124,125]",6.18059513304858e-05,1.985211685761797e-05,1.1461625011729642e-05,1.2490559187013687e-05,0.00011112134347395793,"two-sided Student t, df=n-1",1e-06,-3.7630583523663665e-08,7.045993961647134e-07,4.068006510465451e-07,-1.7879525151912485e-06,1.7126913481439212e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,density_rmse,3,"[123,124,125]",0.0001085394624417328,3.193049943570999e-05,1.843508244456636e-05,2.9219704639445933e-05,0.00018785922024401966,"two-sided Student t, df=n-1",1e-06,2.522690256281468e-07,1.4333433196408764e-06,8.275411514358118e-07,-3.3083531685330373e-06,3.812891219789331e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,density_linf,3,"[123,124,125]",0.000724894934975483,9.813055851514095e-05,5.665570437444495e-05,0.0004811251138959198,0.0009686647560550462,"two-sided Student t, df=n-1",1e-06,-2.707762047169521e-07,3.8660099797449214e-05,2.23204190249551e-05,-9.630778805040172e-05,9.576623564096782e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,gradient_relative_l1,3,"[123,124,125]",0.01098918111688505,0.0029507190564767756,0.0017035984415598251,0.003659188632001574,0.018319173601768525,"two-sided Student t, df=n-1",1e-06,-7.184296372373701e-05,5.494237004825693e-05,3.1720992137277174e-05,-0.0002083273771318625,6.464144968438849e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,gradient_relative_l2,3,"[123,124,125]",0.010119874699159806,0.0026390010070540633,0.001523627941814357,0.003564232776270948,0.016675516622048664,"two-sided Student t, df=n-1",1e-06,-5.5553732174139454e-05,9.953347476228315e-05,5.7465678447383e-05,-0.0003028085904096127,0.00019170112606133378,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,gradient_relative_linf,3,"[123,124,125]",0.011856487195080657,0.00042798086174008685,0.00024709486573364715,0.010793323796537878,0.012919650593623436,"two-sided Student t, df=n-1",1e-06,-0.0004364574635502237,0.00020681931336369934,0.00011940718624414538,-0.0009502251193889314,7.7310192288484e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,gradient_mae,3,"[123,124,125]",0.00011454837409121298,2.7290180814428417e-05,1.5755993239443807e-05,4.6755806770446126e-05,0.00018234094141197983,"two-sided Student t, df=n-1",1e-06,-7.483986423068413e-07,5.662095157545622e-07,3.269012163386242e-07,-2.1549410531272117e-06,6.58143768513529e-07,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,gradient_rmse,3,"[123,124,125]",0.0002029664779010471,4.640445403551166e-05,2.6791624029000275e-05,8.769142363967633e-05,0.0003182415321624179,"two-sided Student t, df=n-1",1e-06,-1.1184973641492628e-06,2.002925836559814e-06,1.156389770904665e-06,-6.0940409685249165e-06,3.85704624022639e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,gradient_linf,3,"[123,124,125]",0.0020263670913083665,0.00011603596774530076,6.699339721342812e-05,0.0017381177679163921,0.002314616414700341,"two-sided Student t, df=n-1",1e-06,-7.493582488381685e-05,3.693970659521078e-05,2.1327149546530742e-05,-0.0001666991430968352,1.6827493329201485e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,Q_relative_l1,3,"[123,124,125]",0.02215988467278483,0.003920994980475208,0.0022637875074685327,0.012419593174323323,0.03190017617124634,"two-sided Student t, df=n-1",1e-06,-0.00034911053226336736,0.00023289920971252106,0.00013446442142157515,-0.00092766424213992,0.00022944317761318535,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,Q_relative_l2,3,"[123,124,125]",0.021421340078915465,0.003420858606764289,0.0019750336374750104,0.01292345620739191,0.02991922395043902,"two-sided Student t, df=n-1",1e-06,-0.0003428613657292627,0.00040846821050932275,0.00023582923129296222,-0.0013575526514940693,0.0006718299200355439,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,Q_relative_linf,3,"[123,124,125]",0.027361705108495313,0.0036244581755351633,0.0020925819033117666,0.018358051870098195,0.03636535834689243,"two-sided Student t, df=n-1",1e-06,-0.0007852389812015199,0.002007478565285715,0.0011590182900601113,-0.005772092190696412,0.004201614228293372,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,Q_mae,3,"[123,124,125]",1.916130670168739e-06,3.1325246941496063e-07,1.8085639754104253e-07,1.1379683976057617e-06,2.694292942731716e-06,"two-sided Student t, df=n-1",1e-06,-2.9616946908207317e-08,1.8305720610203093e-08,1.0568812722010836e-08,-7.509087781621455e-08,1.5856983999799917e-08,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,Q_rmse,3,"[123,124,125]",3.3058204523606466e-06,5.169446985207941e-07,2.9845816084713044e-07,2.0216586318916504e-06,4.589982272829643e-06,"two-sided Student t, df=n-1",1e-06,-4.999005969543931e-08,5.8809253395425386e-08,3.395353827868976e-08,-1.9608034385308626e-07,9.610022446220763e-08,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1200,on_support,Q_linf,3,"[123,124,125]",2.6442568797597115e-05,2.3526353796038212e-06,1.3582946697193036e-06,2.0598298529197634e-05,3.2286839065996596e-05,"two-sided Student t, df=n-1",1e-06,-7.377480250739059e-07,1.9819677569210947e-06,1.1442896179835528e-06,-5.661228873453795e-06,4.185732823305983e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,density_relative_l1,3,"[123,124,125]",0.007989253858251895,0.002129257635313281,0.001229327468922189,0.0026998846684033895,0.0132786230481004,"two-sided Student t, df=n-1",1e-06,0.0005200478287785181,0.0011464126149929323,0.0006618816318685523,-0.0023277989813164455,0.0033678946388734816,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,density_relative_l2,3,"[123,124,125]",0.008427316112629696,0.001483102414479538,0.0008562695782355452,0.004743085474478764,0.01211154675078063,"two-sided Student t, df=n-1",1e-06,0.0001317910366911299,0.0018818432609615976,0.0010864827132888615,-0.00454296677540886,0.004806548848791121,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,density_relative_linf,3,"[123,124,125]",0.013451001913688266,0.006897974235431808,0.003982547281689657,-0.0036845160190176873,0.030586519846394218,"two-sided Student t, df=n-1",1e-06,-0.002395200519691881,0.008777820950439608,0.005067877288634644,-0.024200516569400813,0.019410115530017053,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,density_mae,3,"[123,124,125]",7.209299788545032e-05,1.7589650560796023e-05,1.0155389486227037e-05,2.8397883591408068e-05,0.00011578811217949258,"two-sided Student t, df=n-1",1e-06,4.6156247403665e-06,1.0277135026077327e-05,5.933506673803877e-06,-2.0914193946346023e-05,3.0145443427079025e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,density_rmse,3,"[123,124,125]",0.00011967774715493472,1.951177473680874e-05,1.1265128396663865e-05,7.120781170865142e-05,0.000168147682601218,"two-sided Student t, df=n-1",1e-06,1.2451987993815804e-06,2.759414358414026e-05,1.5931486226360566e-05,-6.73024539005852e-05,6.979285149934837e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,density_linf,3,"[123,124,125]",0.0011433133287989488,0.0007233562573779707,0.0004176299299171716,-0.0006536032291619782,0.0029402298867598755,"two-sided Student t, df=n-1",1e-06,-0.00026102160346354623,0.0007798775355595416,0.0004502625050902433,-0.0021983448000699045,0.001676301593142812,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,gradient_relative_l1,3,"[123,124,125]",0.013272463388171202,0.0020516969024694815,0.0011845477589362767,0.008175765739728584,0.018369161036613818,"two-sided Student t, df=n-1",1e-06,0.0006528502239964337,0.0015638044046011271,0.0009028628939563832,-0.003231855271226357,0.0045375557192192245,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,gradient_relative_l2,3,"[123,124,125]",0.011992089749048506,0.001369167590248047,0.0007904892767954212,0.008590888904449158,0.015393290593647855,"two-sided Student t, df=n-1",1e-06,0.0006575033606156291,0.0016545576149923562,0.0009552592844055821,-0.0034526456069996314,0.004767652328230889,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,gradient_relative_linf,3,"[123,124,125]",0.01399518473570919,0.0004577000045294083,0.0002642532208231468,0.01285819489380348,0.0151321745776149,"two-sided Student t, df=n-1",1e-06,-0.001779951080209929,0.00328670547451473,0.0018975802904580962,-0.009944580096767054,0.006384677936347196,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,gradient_mae,3,"[123,124,125]",0.00013420935952248745,2.065397310407197e-05,1.1924576931471243e-05,8.290204603782106e-05,0.00018551667300715385,"two-sided Student t, df=n-1",1e-06,6.622854332888094e-06,1.5840824021001486e-05,9.145704012710699e-06,-3.272793400239455e-05,4.5973642668170744e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,gradient_rmse,3,"[123,124,125]",0.00023009976917904304,2.7692894784309447e-05,1.5988500258361042e-05,0.00016130680489865844,0.00029889273345942767,"two-sided Student t, df=n-1",1e-06,1.2818551131394624e-05,3.2063830254350155e-05,1.851206102859953e-05,-6.683241878561071e-05,9.246952104839997e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,gradient_linf,3,"[123,124,125]",0.0024136740714368415,0.0002752412691683737,0.0001589106208464548,0.0017299368548741342,0.0030974112879995487,"two-sided Student t, df=n-1",1e-06,-0.00031292043600463095,0.0005964044596091388,0.0003443342753012296,-0.0017944712455574092,0.0011686303735481472,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,Q_relative_l1,3,"[123,124,125]",0.023113046454819246,0.0014022501205695973,0.0008095894845820422,0.01962966404904903,0.026596428860589463,"two-sided Student t, df=n-1",1e-06,-0.0002559416890606757,0.0010393603215406212,0.0006000749614264937,-0.0028378558598646858,0.0023259724817433344,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,Q_relative_l2,3,"[123,124,125]",0.021515781200727307,0.0024697143897369563,0.001425890267736124,0.01538067054800531,0.027650891853449305,"two-sided Student t, df=n-1",1e-06,0.0002568414197574806,0.0014414471571937365,0.0008322199042284246,-0.0033239118228784123,0.003837594662393374,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,Q_relative_linf,3,"[123,124,125]",0.028625130997907543,0.0024438913500598,0.0014109813288272234,0.0225541683318788,0.034696093663936285,"two-sided Student t, df=n-1",1e-06,0.0015799810061633915,0.001772576981984494,0.0010233977977080822,-0.0028233443217103088,0.005983306334037091,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,Q_mae,3,"[123,124,125]",2.048870885820524e-06,4.257417397484223e-08,2.4580210804901125e-08,1.9431107747043096e-06,2.1546309969367383e-06,"two-sided Student t, df=n-1",1e-06,-2.1085533072630992e-08,9.081563570623493e-08,5.243243172162173e-08,-2.466840785442733e-07,2.0451301239901132e-07,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,Q_rmse,3,"[123,124,125]",3.515265981025288e-06,3.058934052133886e-07,1.7660763984328118e-07,2.755384637368401e-06,4.275147324682175e-06,"two-sided Student t, df=n-1",1e-06,4.7760110010136014e-08,2.398914919797644e-07,1.3850141747081795e-07,-5.481633919374637e-07,6.436836119577358e-07,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,off_support,Q_linf,3,"[123,124,125]",3.187076752230007e-05,2.5203110287695587e-06,1.4551022509016875e-06,2.5609967850470922e-05,3.8131567194129214e-05,"two-sided Student t, df=n-1",1e-06,1.8910748171153703e-06,2.0884770148092246e-06,1.205782766696452e-06,-3.2969896954316856e-06,7.079139329662426e-06,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,density_relative_l1,3,"[123,124,125]",0.007147485275144156,0.0025117484579838287,0.001450158648353591,0.0009079562083131095,0.013387014341975203,"two-sided Student t, df=n-1",1e-06,0.0006549951798923698,0.0011993167157428107,0.0006924258286777297,-0.002324272701979977,0.0036342630617647166,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,density_relative_l2,3,"[123,124,125]",0.0075521794835685455,0.002199830888086734,0.0012700729554085295,0.0020874966150667895,0.0130168623520703,"two-sided Student t, df=n-1",1e-06,0.0007137258818974163,0.0013122206994648055,0.0007576109740722045,-0.0025460110437421075,0.003973462807536941,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,density_relative_linf,3,"[123,124,125]",0.009780301249101423,0.00029431053779792023,0.00016992026822297278,0.009049193343201149,0.010511409155001698,"two-sided Student t, df=n-1",1e-06,0.0010191192121710932,0.0011311608671314582,0.000653076031135118,-0.0017908401558915448,0.0038290785802337314,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,density_mae,3,"[123,124,125]",6.763506929905931e-05,2.448391114499209e-05,1.4135792690376061e-05,6.813662293393986e-06,0.00012845647630472466,"two-sided Student t, df=n-1",1e-06,6.245516313726969e-06,1.1428462547844895e-05,6.598225928421807e-06,-2.2144358488348978e-05,3.4635391115802915e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,density_rmse,3,"[123,124,125]",0.00011140968504847501,3.387989565642548e-05,1.9560566877353685e-05,2.7247358579225237e-05,0.0001955720115177248,"two-sided Student t, df=n-1",1e-06,1.0639726026905673e-05,1.9542017000008806e-05,1.1282588775463327e-05,-3.790533536588066e-05,5.9184787419692005e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,density_linf,3,"[123,124,125]",0.0008465402752975672,2.254784392873827e-05,1.301800376190271e-05,0.0007905283258762218,0.0009025522247189126,"two-sided Student t, df=n-1",1e-06,8.951595421184504e-05,9.962292313732369e-05,5.7517321490791235e-05,-0.00015796110610531846,0.00033699301452900853,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,gradient_relative_l1,3,"[123,124,125]",0.012442972481791758,0.0023406020088663406,0.0013513471998847606,0.006628594763440355,0.01825735020014316,"two-sided Student t, df=n-1",1e-06,0.0006829490735639968,0.001424163352150067,0.0008222410947338409,-0.002854868817160908,0.004220766964288901,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,gradient_relative_l2,3,"[123,124,125]",0.011259525935370385,0.0016923478049780116,0.0009770774607665274,0.007055500931678711,0.015463550939062059,"two-sided Student t, df=n-1",1e-06,0.0007156982013412713,0.0014382630909117204,0.000830381582703385,-0.002857145382166851,0.004288541784849394,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,gradient_relative_linf,3,"[123,124,125]",0.01469476693665777,0.0038270057032531698,0.002209522772963451,0.00518795774624079,0.02420157612707475,"two-sided Student t, df=n-1",1e-06,0.001107369662940579,0.0017992634500725861,0.0010388052372424625,-0.003362248526703351,0.0055769878525845085,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,gradient_mae,3,"[123,124,125]",0.00012973449248589012,2.4304049319348525e-05,1.4031949416923812e-05,6.93598870242047e-05,0.00019010909794757555,"two-sided Student t, df=n-1",1e-06,7.145250979025861e-06,1.4879980309194776e-05,8.590960637049936e-06,-2.9818669256689152e-05,4.410917121474087e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,gradient_rmse,3,"[123,124,125]",0.0002225817645555207,3.313857389918299e-05,1.9132564561253608e-05,0.00014026098341995519,0.0003049025456910862,"two-sided Student t, df=n-1",1e-06,1.4148956903465668e-05,2.8426488407938908e-05,1.6412040734439305e-05,-5.6466354962453885e-05,8.476426876938522e-05,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,gradient_linf,3,"[123,124,125]",0.002695194217608502,0.0006675345471765511,0.00038540125050575677,0.0010369464750916012,0.004353441960125403,"two-sided Student t, df=n-1",1e-06,0.00020432918247677867,0.00033228190416395104,0.00019184304681589857,-0.0006211048265788721,0.0010297631915324294,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,Q_relative_l1,3,"[123,124,125]",0.023881906617813992,0.0016070705267028054,0.0009278426011985785,0.019889722117038558,0.027874091118589427,"two-sided Student t, df=n-1",1e-06,-0.00025051560607431783,0.0005264020736552162,0.0003039183789268163,-0.0015581708487686103,0.0010571396366199745,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,Q_relative_l2,3,"[123,124,125]",0.022017742749258735,0.0019508700687053291,0.0011263353593210055,0.017171512840922925,0.026863972657594545,"two-sided Student t, df=n-1",1e-06,2.5108872380798924e-05,0.000776611306501109,0.00044837674686412226,-0.0019041005614463928,0.0019543183062079904,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,2400,on_support,Q_relative_linf,3,"[123,124,125]",0.027904894165513214,0.005329099428725897,0.0030767569897131777,0.014666677305112126,0.0411431110259143,"two-sided Student t, df=n-1",1e-06,0.0023572742982251025,0.0029662115858688633,0.001712543057574775,-0.0050112037631711796,0.009725752359621385,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
