method,P0,observable,metric,n_seeds,mean,sample_sd,standard_error,ci95_low,ci95_high,confidence_interval_method,source_csv
PBME,20.0,trace,value3,4,1.000000000002308,1.0457334411132827e-14,5.2286672055664135e-15,1.0000000000022913,1.0000000000023246,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,trace,D12,4,2.897971018634313e-13,1.2587218312207527e-15,6.293609156103764e-16,2.8779419454285673e-13,2.918000091840059e-13,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,trace,D23,4,5.910865599741375e-13,3.8388024170172344e-15,1.9194012085086172e-15,5.849781686897611e-13,5.971949512585138e-13,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,trace,raw_observable_seed_spread,4,9.90433534850947e-15,1.611610426523383e-15,8.058052132616915e-16,7.339903524786004e-15,1.2468767172232938e-14,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P0,value1,4,0.1374414499355042,0.015360487116952088,0.007680243558476044,0.11299948719914885,0.16188341267185954,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P0,value2,4,0.13745098571501768,0.015360736705634067,0.007680368352817033,0.11300862582737294,0.16189334560266244,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P0,value3,4,0.13745336970487337,0.015360799097574113,0.007680399548787057,0.11301091053772909,0.16189582887201767,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P0,D12,4,6.742377754529509e-06,1.4498539004702582e-07,7.249269502351291e-08,6.511673645091831e-06,6.9730818639671864e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P0,D23,4,1.6856232430237418e-06,3.62438477102684e-08,1.81219238551342e-08,1.6279511934063272e-06,1.7432952926411565e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P0,raw_observable_seed_spread,4,0.015523141890215985,0.004472319040115782,0.002236159520057891,0.008406684287581519,0.02263959949285045,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P1,value1,4,0.862558550064614,0.015360487116951302,0.007680243558475651,0.8381165873282599,0.8870005128009681,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P1,value2,4,0.8625490142852084,0.015360736705633884,0.007680368352816942,0.8381066543975639,0.8869913741728528,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P1,value3,4,0.8625466302955745,0.015360799097573208,0.007680399548786604,0.8381041711284317,0.8869890894627174,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P1,D12,4,6.742377711650692e-06,1.4498539067142333e-07,7.249269533571167e-08,6.511673601219459e-06,6.973081822081925e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P1,D23,4,1.685623154406865e-06,3.624384769018567e-08,1.8121923845092835e-08,1.6279511048214066e-06,1.7432952039923234e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P1,raw_observable_seed_spread,4,0.01552314189021603,0.004472319040115662,0.002236159520057831,0.008406684287581755,0.022639599492850306,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_mean,value1,4,99.13247517184014,0.02025339520065191,0.010126697600325954,99.10024750047725,99.16470284320303,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_mean,value2,4,99.13248473740245,0.020253597612844794,0.010126798806422397,99.10025674395659,99.16471273084831,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_mean,value3,4,99.13248712883811,0.0202536482106965,0.01012682410534825,99.10025905487979,99.16471520279643,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_mean,D12,4,6.819460356525589e-06,1.4270278650075838e-07,7.135139325037919e-08,6.592388378699036e-06,7.046532334352143e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_mean,D23,4,1.7048883425392316e-06,3.567305293408184e-08,1.783652646704092e-08,1.6481245547850923e-06,1.761652130293371e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_mean,raw_observable_seed_spread,4,0.02078170291627358,0.005134313063221101,0.0025671565316105504,0.012611865097163222,0.02895154073538394,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_var,value1,4,0.44416639127030066,0.011564369283686553,0.0057821846418432766,0.4257648991203951,0.4625678834202062,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_var,value2,4,0.44417703005274234,0.011564596076780113,0.005782298038390057,0.4257751770244155,0.4625788830810692,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_var,value3,4,0.44417968975631084,0.011564652773020417,0.005782326386510208,0.4257777465116137,0.46258163300100796,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_var,D12,4,7.477870923028014e-06,1.3863365683576497e-07,6.931682841788248e-08,7.2572738385355e-06,7.698468007520528e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_var,D23,4,1.869451295082654e-06,3.4659800469602117e-08,1.7329900234801058e-08,1.8142998181094664e-06,1.9246027720558416e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,P_var,raw_observable_seed_spread,4,0.015089821757074386,0.0006166582560007538,0.0003083291280003769,0.014108580862858067,0.016071062651290702,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_mean,value1,4,14.894281203235463,0.02706887979175167,0.013534439895875836,14.851208574994741,14.937353831476186,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_mean,value2,4,14.894282302995933,0.02706891426163825,0.013534457130819124,14.85120961990593,14.937354986085936,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_mean,value3,4,14.894282577941402,0.02706892287885531,0.013534461439427655,14.851209881139482,14.937355274743322,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_mean,D12,4,3.9380426509771844e-07,1.8189790565396215e-08,9.094895282698107e-09,3.6486024920834856e-07,4.227482809870883e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_mean,D23,4,9.845301545842388e-08,4.547207596875488e-09,2.273603798437744e-09,9.121739345040541e-08,1.0568863746644235e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_mean,raw_observable_seed_spread,4,0.0381307878201629,0.005408266574087431,0.0027041332870437157,0.02952502883181444,0.046736546808511366,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_var,value1,4,0.9854677821168494,0.04408754047398474,0.02204377023699237,0.9153146669715978,1.0556208972621008,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_var,value2,4,0.9854681915816954,0.04408758646245442,0.02204379323122721,0.9153150032585261,1.0556213799048646,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_var,value3,4,0.9854682939485997,0.044087597958947684,0.022043798979473842,0.9153150873319442,1.0556215005652552,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_var,D12,4,1.805959479755186e-07,3.227473202310403e-08,1.6137366011552016e-08,1.2923964713503505e-07,2.3195224881600217e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_var,D23,4,4.514940225757765e-08,8.06860835299717e-09,4.034304176498585e-09,3.231044583668686e-08,5.798835867846844e-08,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,R_var,raw_observable_seed_spread,4,0.057835898883751576,0.016310369249224396,0.008155184624612198,0.03188246170624345,0.0837893360612597,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,energy,value1,4,2.5000509511085713,0.000412832714826414,0.000206416357413207,2.4993940421345715,2.500707860082571,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,energy,value2,4,2.5000509511102744,0.0004128327155377912,0.0002064163577688956,2.4993940421351426,2.5007078600854062,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,energy,value3,4,2.5000509511107007,0.00041283271571612636,0.00020641635785806318,2.499394042135285,2.5007078600861163,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,energy,D12,4,5.984629802874168e-08,2.8362249270275775e-09,1.4181124635137888e-09,5.533323125875466e-08,6.435936479872871e-08,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,energy,D23,4,1.496093038820354e-08,7.090306326067841e-10,3.5451531630339206e-10,1.3832704429667128e-08,1.608915634673995e-08,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,energy,raw_observable_seed_spread,4,0.0005649670753051497,0.00016999520067330644,8.499760033665322e-05,0.00029446677615573924,0.0008354673744545601,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,trace,value1,4,1.0000000000001181,7.475135279923368e-16,3.737567639961684e-16,1.000000000000117,1.0000000000001192,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,trace,value2,4,1.000000000000226,1.4616765322647737e-15,7.308382661323868e-16,1.0000000000002238,1.0000000000002283,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,trace,value3,4,1.0000000000004479,1.631687946612622e-15,8.15843973306311e-16,1.0000000000004452,1.0000000000004505,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,trace,D12,4,5.6412318522548426e-14,8.025689649258759e-16,4.0128448246293795e-16,5.5135252203966344e-14,5.768938484113052e-14,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,trace,D23,4,1.1620191886884915e-13,1.4944017252559267e-15,7.472008626279633e-16,1.1382399224427357e-13,1.1857984549342473e-13,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,100.0,trace,raw_observable_seed_spread,4,2.2757012634595156e-15,5.206278282008091e-16,2.6031391410040454e-16,1.4472662093165982e-15,3.104136317602433e-15,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
