method,P0,seed,observable,dt1,dt2,dt3,value1,value2,value3,D12,D23,D12_over_D23,paired_difference_D12_minus_D23,paired_contraction,raw_observable_seed_spread,pooled_raw_observable_seed_spread,raw_seed_spread_role,roundoff_threshold,physically_admissible_case,physical_admissibility_reason,p_observed,verdict,reason,alignment,run1_manifest,run2_manifest,run3_manifest
MIDPOINT,20.0,73,R_mean,0.5,0.25,0.125,15.259429120912694,12.65080641892298,15.030826815262929,5.917192404310262,5.784863614105144,1.022875006055884,0.13232879020511756,True,2.1071364393168897,2.845649891629622,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,9.803457790505828e-12,False,"dt=0.5: P0=1.0069571 outside [0,1]; dt=0.5: P1=-0.0069570908 outside [0,1]; dt=0.5: R_var=-37.460135 is negative; dt=0.5: P_var=-61.971407 is negative; dt=0.25: P0=2.5019482 outside [0,1]; dt=0.25: P1=-1.5019482 outside [0,1]; dt=0.125: R_var=-1.7774378 is negative; dt=0.125: P_var=-2.4066402 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P020\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P020\seed73_dt0.125\run_manifest.json
MIDPOINT,20.0,73,P_mean,0.5,0.25,0.125,19.60147444342499,38.272874925975806,19.46996052768624,12.294719410423053,12.378273339263458,0.9932499528366872,-0.08355392884040569,False,2.1200718372591427,2.7961566700985507,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,3.0373515926225714e-11,False,"dt=0.5: P0=1.0069571 outside [0,1]; dt=0.5: P1=-0.0069570908 outside [0,1]; dt=0.5: R_var=-37.460135 is negative; dt=0.5: P_var=-61.971407 is negative; dt=0.25: P0=2.5019482 outside [0,1]; dt=0.25: P1=-1.5019482 outside [0,1]; dt=0.125: R_var=-1.7774378 is negative; dt=0.125: P_var=-2.4066402 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P020\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P020\seed73_dt0.125\run_manifest.json
MIDPOINT,20.0,73,R_var,0.5,0.25,0.125,-37.46013529160547,8.228257351105242,-1.7774378374137996,12.538856566950258,3.9666243301677553,3.1610900159078006,8.572232236782503,True,17.02977058249226,23.141207756026564,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.3015325942334973e-11,False,"dt=0.5: P0=1.0069571 outside [0,1]; dt=0.5: P1=-0.0069570908 outside [0,1]; dt=0.5: R_var=-37.460135 is negative; dt=0.5: P_var=-61.971407 is negative; dt=0.25: P0=2.5019482 outside [0,1]; dt=0.25: P1=-1.5019482 outside [0,1]; dt=0.125: R_var=-1.7774378 is negative; dt=0.125: P_var=-2.4066402 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P020\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P020\seed73_dt0.125\run_manifest.json
MIDPOINT,20.0,73,P_var,0.5,0.25,0.125,-61.97140659730377,64.50552215850493,-2.4066402168940044,136.10130832918162,72.75220173403643,1.8707517447613946,63.34910659514519,True,89.76992242782792,117.53056174907967,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,8.750682718033951e-11,False,"dt=0.5: P0=1.0069571 outside [0,1]; dt=0.5: P1=-0.0069570908 outside [0,1]; dt=0.5: R_var=-37.460135 is negative; dt=0.5: P_var=-61.971407 is negative; dt=0.25: P0=2.5019482 outside [0,1]; dt=0.25: P1=-1.5019482 outside [0,1]; dt=0.125: R_var=-1.7774378 is negative; dt=0.125: P_var=-2.4066402 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P020\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P020\seed73_dt0.125\run_manifest.json
PBME,100.0,11,P0,0.5,0.25,0.125,0.14799635506947648,0.14800608013183864,0.14800851143920524,6.853163040537083e-06,1.713317507964504e-06,3.999937553126939,5.139845532572579e-06,True,0.014278469116834997,0.015999036294140186,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.6972735869250955e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999774768756662,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
PBME,100.0,11,P1,0.5,0.25,0.125,0.852003644930642,0.8519939198683861,0.8519914885612448,6.853162998349144e-06,1.7133174179199487e-06,3.999937738722822,5.139845580429196e-06,True,0.014278469116834445,0.015999036294140203,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.5740916078569968e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999775438162748,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
PBME,100.0,11,trace,0.5,0.25,0.125,1.0000000000001183,1.0000000000002247,1.00000000000045,5.547552439916107e-14,1.183023534891324e-13,0.4689300150250791,-6.282682908997132e-14,False,2.2030460588387542e-15,2.3199366892512505e-15,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.000000000000226e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",nan,REJECT_NUMERICAL_NOISE,roundoff- or saturation-limited; order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
PBME,100.0,11,energy,0.5,0.25,0.125,2.4999763829853667,2.499976382987066,2.499976382987491,5.995218409975985e-08,1.4987414846663287e-08,4.000168455543036,4.4964769253096557e-08,True,0.00042171634190692723,0.0005838335142554108,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,3.499976382616911e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",2.000060756214806,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
PBME,100.0,11,R_mean,0.5,0.25,0.125,14.913703072831384,14.913704205665262,14.913704488878636,4.0759237842175254e-07,1.0189987026057474e-07,3.9999302980413196,3.056925081611778e-07,True,0.03468144111819417,0.038417365738537795,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,9.63429086220266e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999748601134297,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
PBME,100.0,11,P_mean,0.5,0.25,0.125,99.14157235874087,99.14158211192559,99.14158455026369,6.905585395884289e-06,1.7264179909548024e-06,3.999949856908713,5.179167404929487e-06,True,0.016781997069772642,0.021252059996001,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.0065872477219809e-10,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999819145893587,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
PBME,100.0,11,R_var,0.5,0.25,0.125,1.0177349997340173,1.0177354924969393,1.0177356156881103,2.1382856772153217e-07,5.3457456434799866e-08,3.9999764669374267,1.603711112867323e-07,True,0.05316162856401001,0.05953580694402378,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.0057239727263405e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.999991512216864,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
PBME,100.0,11,P_var,0.5,0.25,0.125,0.453435229968818,0.45344635570836545,0.45344913713779533,7.683112832886066e-06,1.9207638575460855e-06,4.00002988535082,5.7623489753399806e-06,True,0.015137356805415524,0.015099268896665028,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.3895850230225249e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",2.0000107788215895,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed11_dt0.125\run_manifest.json
PBME,100.0,29,P0,0.5,0.25,0.125,0.11467896339686708,0.11468814057440303,0.11469043492181183,6.565892901356497e-06,1.6415069154639344e-06,3.9999179043974955,4.924385985892563e-06,True,0.022152943399581165,0.015999036294140186,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.6948254235655369e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999703899664893,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
PBME,100.0,29,P1,0.5,0.25,0.125,0.8853210366032499,0.8853118594258224,0.8853095650786349,6.565892857987174e-06,1.6415068264113104e-06,3.9999180949747486,4.9243860315758635e-06,True,0.022152943399581133,0.015999036294140203,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.5931332103704168e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.999970458704113,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
PBME,100.0,29,trace,0.5,0.25,0.125,1.000000000000117,1.0000000000002254,1.0000000000004468,5.676559902308366e-14,1.1612253425251347e-13,0.48884223366710555,-5.935693522942981e-14,False,1.7201989313573492e-15,2.3199366892512505e-15,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.000000000000225e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",nan,REJECT_NUMERICAL_NOISE,roundoff- or saturation-limited; order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
PBME,100.0,29,energy,0.5,0.25,0.125,2.499746749232268,2.499746749233517,2.499746749233828,5.61297752440896e-08,1.403182891297545e-08,4.000175286643177,4.209794633111415e-08,True,0.0005420476777002042,0.0005838335142554108,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,3.4997467491084924e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",2.000063219907521,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
PBME,100.0,29,R_mean,0.5,0.25,0.125,14.875704405223056,14.875705444610796,14.875705704464167,3.6901120660572996e-07,9.225516396766233e-08,3.999897574677525,2.7675604263806763e-07,True,0.032557116052433985,0.038417365738537795,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,9.633029659820614e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999630574008167,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
PBME,100.0,29,P_mean,0.5,0.25,0.125,99.10331918218107,99.10332838909467,99.10333069087625,6.617684695984127e-06,1.654448931539361e-06,3.9999328899362196,4.963235764444766e-06,True,0.026620089231846708,0.021252059996001,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.006413355188803e-10,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999757949578967,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
PBME,100.0,29,R_var,0.5,0.25,0.125,1.0158670663803093,1.0158674239373795,1.0158675133266115,1.60263079677716e-07,4.006593343022299e-08,3.9999836758283167,1.20197146247493e-07,True,0.055363095413685254,0.05953580694402378,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.0088105407180445e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999941122876024,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
PBME,100.0,29,P_var,0.5,0.25,0.125,0.45489718249154976,0.45490774999416317,0.45491039188527793,7.4128066404428025e-06,1.8531831329002405e-06,4.000039990026093,5.559623507542562e-06,True,0.0158834989183567,0.015099268896665028,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.3963667689778836e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",2.000014423280984,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step7_dt_P0100\seed29_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed29\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260723_194254\step7_dt_P0100\seed29_dt0.125\run_manifest.json
PBME,100.0,47,P0,0.5,0.25,0.125,0.14216967607635594,0.1421791847871047,0.14218156200629498,6.681729435395856e-06,1.6704592368762883e-06,3.9999356391901557,5.011270198519568e-06,True,0.012859114093569638,0.015999036294140186,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.6965629230257225e-12,True,"passed endpoint population, norm, energy and signed-central-moment checks",1.9999767865579474,COMPUTED_POSITIVE,three finite and physically admissible levels; paired finer difference contracts,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
