source_file,issue,severity,first_affected_step,first_affected_time,affected_quantity,propagation_continued,post_issue_usable,exclusion_rule,message,line,count_lines,method,count,observed_max,audit_visibility_threshold,observed_min
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,k1_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,k2_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_dy_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_dy_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_probability_drift,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_scheme_id,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,omega_A_residual_norm,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,sigma1_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,sigma2_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_abs_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_mean,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_min,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,negative variance,EXCLUDE QUANTITY,1088,272.0,nm_R_var,True,False,variance below -1e-12 is invalid,,,,midpoint,454,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,negative variance,EXCLUDE QUANTITY,1088,272.0,nm_P_var,True,False,variance below -1e-12 is invalid,,,,midpoint,743,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,negative variance,EXCLUDE QUANTITY,1159,289.75,cloud_weighted_R_var,True,False,variance below -1e-12 is invalid,,,,midpoint,1103,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,negative variance,EXCLUDE QUANTITY,578,144.5,cloud_weighted_P_var,True,False,variance below -1e-12 is invalid,,,,midpoint,1652,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,coefficient explosion,SCIENTIFIC WARNING,1637,409.25,alpha_linf,True,not without corroborating stability,"flag >1e6; threshold is audit diagnostic, not predeclared acceptance criterion",,,,midpoint,,33616931.46192761,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,raw conservation drift exceeds audit visibility gate,SCIENTIFIC WARNING,871,217.75,raw_norm_drift,True,not as conservation validation,"1% audit gate is diagnostic, not predeclared; retain file but reject conservation-pass claim",,,,midpoint,,878.0279731940166,0.01,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,raw conservation drift exceeds audit visibility gate,SCIENTIFIC WARNING,871,217.75,raw_trace_drift,True,not as conservation validation,"1% audit gate is diagnostic, not predeclared; retain file but reject conservation-pass claim",,,,midpoint,,878.0279731942809,0.01,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,raw conservation drift exceeds audit visibility gate,SCIENTIFIC WARNING,871,217.75,raw_energy_relative_drift,True,not as conservation validation,"1% audit gate is diagnostic, not predeclared; retain file but reject conservation-pass claim",,,,midpoint,,867.0226251182338,0.01,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,202,50.5,lw_P0,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,midpoint,,53.08915389062286,,-71.64029188254489
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,202,50.5,lw_P1,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,midpoint,,72.64029188253885,,-52.089153890619095
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/midpoint.npz,excess-correction magnitude explosion,SCIENTIFIC WARNING,1470,367.5,cs_q_rms,True,not without stability qualification,audit diagnostic threshold |Q| RMS>1; not a predeclared acceptance threshold,,,,midpoint,,3.9637127764116546,1.0,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_linf,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_mean,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_rel_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_std,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_nll_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2400,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_reg_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2400,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_total_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2400,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,20,5.0,gp_std_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2356,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,926,231.5,gp_std_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1408,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1052,263.0,gp_std_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1156,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1052,263.0,gp_std_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,820,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1065,266.25,gp_std_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,973,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1052,263.0,gp_std_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,768,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,20,5.0,gp_var_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2356,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,926,231.5,gp_var_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1408,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1052,263.0,gp_var_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1156,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1052,263.0,gp_var_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,820,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1065,266.25,gp_var_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,973,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,nonfinite numerical values,WARN,1052,263.0,gp_var_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,768,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,negative variance,EXCLUDE QUANTITY,1052,263.0,nm_R_var,True,False,variance below -1e-12 is invalid,,,,pbme,872,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,negative variance,EXCLUDE QUANTITY,1085,271.25,nm_P_var,True,False,variance below -1e-12 is invalid,,,,pbme,317,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,203,50.75,lw_P0,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,pbme,,1.000030095574802,,0.12137532017768445
reviewer_closure_20260723_194254/step8_support_P0100/seed29_N500/pbme.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,203,50.75,lw_P1,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,pbme,,0.8786246798224285,,-3.0095574690967333e-05
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_linf,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_mean,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_rel_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_std,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,dw_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,dw_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_applied,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_dz_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_dz_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_n_capped,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_rho_min,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2401,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_u_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2401,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_nll_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2400,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_reg_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2400,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_total_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2400,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,67,16.75,gp_std_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2315,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,942,235.5,gp_std_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1397,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1060,265.0,gp_std_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1274,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1004,251.0,gp_std_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1294,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1004,251.0,gp_std_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1269,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1004,251.0,gp_std_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1286,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,67,16.75,gp_var_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2315,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,942,235.5,gp_var_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1397,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1060,265.0,gp_var_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1274,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1004,251.0,gp_var_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1294,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1004,251.0,gp_var_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1269,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,WARN,1004,251.0,gp_var_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1286,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,k1_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,k2_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_dy_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_dy_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_probability_drift,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_scheme_id,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,omega_A_residual_norm,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,sigma1_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,sigma2_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_abs_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_mean,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_min,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,negative variance,EXCLUDE QUANTITY,1004,251.0,nm_R_var,True,False,variance below -1e-12 is invalid,,,,midpoint,437,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,negative variance,EXCLUDE QUANTITY,1054,263.5,nm_P_var,True,False,variance below -1e-12 is invalid,,,,midpoint,412,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,negative variance,EXCLUDE QUANTITY,1180,295.0,cloud_weighted_R_var,True,False,variance below -1e-12 is invalid,,,,midpoint,1200,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,negative variance,EXCLUDE QUANTITY,313,78.25,cloud_weighted_P_var,True,False,variance below -1e-12 is invalid,,,,midpoint,1852,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,coefficient explosion,SCIENTIFIC WARNING,1746,436.5,alpha_linf,True,not without corroborating stability,"flag >1e6; threshold is audit diagnostic, not predeclared acceptance criterion",,,,midpoint,,2.7858375696930093e+24,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,effective sample size collapse,SCIENTIFIC WARNING,1551,387.75,sw_abs_ess_frac,True,not without qualification,flag below manifest resampling threshold 0.05; resampling was disabled,,,,midpoint,,,,0.03604242067094627
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,raw conservation drift exceeds audit visibility gate,SCIENTIFIC WARNING,984,246.0,raw_norm_drift,True,not as conservation validation,"1% audit gate is diagnostic, not predeclared; retain file but reject conservation-pass claim",,,,midpoint,,5.174617451513872e+20,0.01,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,raw conservation drift exceeds audit visibility gate,SCIENTIFIC WARNING,984,246.0,raw_trace_drift,True,not as conservation validation,"1% audit gate is diagnostic, not predeclared; retain file but reject conservation-pass claim",,,,midpoint,,5.1746174515153043e+20,0.01,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,raw conservation drift exceeds audit visibility gate,SCIENTIFIC WARNING,984,246.0,raw_energy_relative_drift,True,not as conservation validation,"1% audit gate is diagnostic, not predeclared; retain file but reject conservation-pass claim",,,,midpoint,,5.315350624912526e+20,0.01,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,138,34.5,lw_P0,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,midpoint,,152.9702269103802,,-9.030785201425255
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,138,34.5,lw_P1,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,midpoint,,10.030785201425791,,-151.97022691037841
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/midpoint.npz,excess-correction magnitude explosion,SCIENTIFIC WARNING,1296,324.0,cs_q_rms,True,not without stability qualification,audit diagnostic threshold |Q| RMS>1; not a predeclared acceptance threshold,,,,midpoint,,3.0165452684241965e+17,1.0,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_linf,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_mean,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
reviewer_closure_20260723_194254/step8_support_P0100/seed47_N1000/pbme.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_rel_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,1,,,
