P0,method,seed,eta,threshold,included_count,excluded_count,included_fraction,excluded_fraction,excluded_absolute_physical_mass_fraction,excluded_signed_mass,minimum_retained_abs_y0,ratio_abs_max,ratio_abs_q0.001,ratio_abs_q0.01,ratio_abs_q0.05,ratio_abs_q0.1,ratio_abs_q0.25,ratio_abs_q0.5,ratio_abs_q0.75,ratio_abs_q0.9,ratio_abs_q0.95,ratio_abs_q0.99,ratio_abs_q0.999,signed_ESS,absolute_ESS,live_weight_P0,live_weight_P1,cloud_weighted_P0,cloud_weighted_P1,raw_normalization,raw_energy,live_weight_denominator,near_zero_signed_denominator,point_inclusion_mask_sha256,initial_label_sha256,correction_multiplier_sha256,proposal_density_sha256,geometric_measure_sha256,saved_live_weight_sha256,cloud_coefficient_sha256,source_file,initial_snapshot,final_snapshot,live_weight_P0_change_from_eta0,live_weight_P1_change_from_eta0,cloud_weighted_P0_change_from_eta0,cloud_weighted_P1_change_from_eta0,raw_normalization_change_from_eta0,raw_energy_change_from_eta0
100.0,PBME,11,1e-14,2.9504690655530777e-17,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.14800608013183864,0.8519939198683861,0.1480060801318387,0.8519939198683865,1.0000000000000004,2.4999763829870667,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,c7aaa5379f5bfa7a11b23ea95b87218ac32891087cabdc6156fc3a3bfcb45356,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,11,1e-12,2.9504690655530776e-15,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.14800608013183864,0.8519939198683861,0.1480060801318387,0.8519939198683865,1.0000000000000004,2.4999763829870667,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,c7aaa5379f5bfa7a11b23ea95b87218ac32891087cabdc6156fc3a3bfcb45356,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,11,1e-10,2.9504690655530777e-13,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.14800608013183864,0.8519939198683861,0.1480060801318387,0.8519939198683865,1.0000000000000004,2.4999763829870667,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,c7aaa5379f5bfa7a11b23ea95b87218ac32891087cabdc6156fc3a3bfcb45356,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,11,1e-08,2.9504690655530775e-11,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.14800608013183864,0.8519939198683861,0.1480060801318387,0.8519939198683865,1.0000000000000004,2.4999763829870667,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,c7aaa5379f5bfa7a11b23ea95b87218ac32891087cabdc6156fc3a3bfcb45356,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,11,1e-06,2.9504690655530773e-09,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.14800608013183864,0.8519939198683861,0.1480060801318387,0.8519939198683865,1.0000000000000004,2.4999763829870667,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,c7aaa5379f5bfa7a11b23ea95b87218ac32891087cabdc6156fc3a3bfcb45356,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,11,1e-05,2.9504690655530778e-08,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.14800608013183864,0.8519939198683861,0.1480060801318387,0.8519939198683865,1.0000000000000004,2.4999763829870667,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,c7aaa5379f5bfa7a11b23ea95b87218ac32891087cabdc6156fc3a3bfcb45356,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,11,0.0001,2.9504690655530774e-07,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0000000000007,1000.0000000000007,0.14800608013183864,0.8519939198683861,0.1480060801318387,0.8519939198683865,1.0000000000000004,2.4999763829870667,1.0000000000000004,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,c7aaa5379f5bfa7a11b23ea95b87218ac32891087cabdc6156fc3a3bfcb45356,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,PBME,11,0.001,2.9504690655530777e-06,999,1,0.999,0.001,0.0009999999999999994,0.0009999999999999998,3.699456287062762e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,999.0000000000003,999.0000000000003,0.14856658398318562,0.8514334160170394,0.1484180173992025,0.8505819826010226,0.9990000000000003,2.497557574725244,0.9990000000000003,False,8626ac65103ba633f986cb7277e48276da252bd0248ea6a26ec4a0650de21464,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,c7aaa5379f5bfa7a11b23ea95b87218ac32891087cabdc6156fc3a3bfcb45356,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,snap_000000,snap_002400,0.0005605038513469829,-0.0005605038513467608,0.0004119372673637989,-0.001411937267363883,-0.001000000000000112,-0.0024188082618228357
100.0,PBME,11,0.01,2.9504690655530777e-05,990,10,0.99,0.01,0.009999999999999997,0.010000000000000002,3.540040505016427e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,990.0000000000005,990.0000000000005,0.14861853509164308,0.851381464908582,0.1471323497407267,0.8428676502594965,0.9900000000000003,2.4751518792342324,0.9900000000000003,False,ed70f576eed85d7d935724349ae29e0b512a8db8fe6f49d04adcb9ff6cf4b39d,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,2f5577a7b1c8cb07f9f79d4f7955e17155a40330bc3e96f3dcb2f7c2cc262add,c7aaa5379f5bfa7a11b23ea95b87218ac32891087cabdc6156fc3a3bfcb45356,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\pbme.npz,snap_000000,snap_002400,0.0006124549598044426,-0.0006124549598041096,-0.0008737303911119931,-0.009126269608889959,-0.01000000000000012,-0.024824503752834293
100.0,MIDPOINT,11,0.0,0.0,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,255174066667784.7,34240060.38296178,142227678.32331774,434690619.9838868,1243149193.2111204,6990741413.724106,55472798296.9388,417861540400.8157,2639755863195.265,8002620108916.532,48668433284280.37,252436773078674.1,0.9612847940249856,27.588348862390284,0.47351772028565303,0.5264822797147946,-224974865336.50116,-250139065354.16888,-475113930690.4574,-1146614858086.4663,-475113930690.4574,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,24fb906558a96135624991f4d90b5442ad613a59cd28fdc8da8f98510cbb5032,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,9f59133da28dcdfb851505759f9611660f57e4b1d7d0cbb055002bcaf05e151e,586c825a4f64f9323f2ffde56c73245dda2af7bd83d7114ea9192f16ea1a8d61,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,11,1e-14,2.9504690655530777e-17,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,255174066667784.7,34240060.38296178,142227678.32331774,434690619.9838868,1243149193.2111204,6990741413.724106,55472798296.9388,417861540400.8157,2639755863195.265,8002620108916.532,48668433284280.37,252436773078674.1,0.9612847940249856,27.588348862390284,0.47351772028565303,0.5264822797147946,-224974865336.50116,-250139065354.16888,-475113930690.4574,-1146614858086.4663,-475113930690.4574,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,24fb906558a96135624991f4d90b5442ad613a59cd28fdc8da8f98510cbb5032,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,9f59133da28dcdfb851505759f9611660f57e4b1d7d0cbb055002bcaf05e151e,586c825a4f64f9323f2ffde56c73245dda2af7bd83d7114ea9192f16ea1a8d61,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,11,1e-12,2.9504690655530776e-15,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,255174066667784.7,34240060.38296178,142227678.32331774,434690619.9838868,1243149193.2111204,6990741413.724106,55472798296.9388,417861540400.8157,2639755863195.265,8002620108916.532,48668433284280.37,252436773078674.1,0.9612847940249856,27.588348862390284,0.47351772028565303,0.5264822797147946,-224974865336.50116,-250139065354.16888,-475113930690.4574,-1146614858086.4663,-475113930690.4574,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,24fb906558a96135624991f4d90b5442ad613a59cd28fdc8da8f98510cbb5032,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,9f59133da28dcdfb851505759f9611660f57e4b1d7d0cbb055002bcaf05e151e,586c825a4f64f9323f2ffde56c73245dda2af7bd83d7114ea9192f16ea1a8d61,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,11,1e-10,2.9504690655530777e-13,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,255174066667784.7,34240060.38296178,142227678.32331774,434690619.9838868,1243149193.2111204,6990741413.724106,55472798296.9388,417861540400.8157,2639755863195.265,8002620108916.532,48668433284280.37,252436773078674.1,0.9612847940249856,27.588348862390284,0.47351772028565303,0.5264822797147946,-224974865336.50116,-250139065354.16888,-475113930690.4574,-1146614858086.4663,-475113930690.4574,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,24fb906558a96135624991f4d90b5442ad613a59cd28fdc8da8f98510cbb5032,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,9f59133da28dcdfb851505759f9611660f57e4b1d7d0cbb055002bcaf05e151e,586c825a4f64f9323f2ffde56c73245dda2af7bd83d7114ea9192f16ea1a8d61,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,11,1e-08,2.9504690655530775e-11,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,255174066667784.7,34240060.38296178,142227678.32331774,434690619.9838868,1243149193.2111204,6990741413.724106,55472798296.9388,417861540400.8157,2639755863195.265,8002620108916.532,48668433284280.37,252436773078674.1,0.9612847940249856,27.588348862390284,0.47351772028565303,0.5264822797147946,-224974865336.50116,-250139065354.16888,-475113930690.4574,-1146614858086.4663,-475113930690.4574,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,24fb906558a96135624991f4d90b5442ad613a59cd28fdc8da8f98510cbb5032,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,9f59133da28dcdfb851505759f9611660f57e4b1d7d0cbb055002bcaf05e151e,586c825a4f64f9323f2ffde56c73245dda2af7bd83d7114ea9192f16ea1a8d61,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,11,1e-06,2.9504690655530773e-09,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,255174066667784.7,34240060.38296178,142227678.32331774,434690619.9838868,1243149193.2111204,6990741413.724106,55472798296.9388,417861540400.8157,2639755863195.265,8002620108916.532,48668433284280.37,252436773078674.1,0.9612847940249856,27.588348862390284,0.47351772028565303,0.5264822797147946,-224974865336.50116,-250139065354.16888,-475113930690.4574,-1146614858086.4663,-475113930690.4574,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,24fb906558a96135624991f4d90b5442ad613a59cd28fdc8da8f98510cbb5032,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,9f59133da28dcdfb851505759f9611660f57e4b1d7d0cbb055002bcaf05e151e,586c825a4f64f9323f2ffde56c73245dda2af7bd83d7114ea9192f16ea1a8d61,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,11,1e-05,2.9504690655530778e-08,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,255174066667784.7,34240060.38296178,142227678.32331774,434690619.9838868,1243149193.2111204,6990741413.724106,55472798296.9388,417861540400.8157,2639755863195.265,8002620108916.532,48668433284280.37,252436773078674.1,0.9612847940249856,27.588348862390284,0.47351772028565303,0.5264822797147946,-224974865336.50116,-250139065354.16888,-475113930690.4574,-1146614858086.4663,-475113930690.4574,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,24fb906558a96135624991f4d90b5442ad613a59cd28fdc8da8f98510cbb5032,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,9f59133da28dcdfb851505759f9611660f57e4b1d7d0cbb055002bcaf05e151e,586c825a4f64f9323f2ffde56c73245dda2af7bd83d7114ea9192f16ea1a8d61,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,11,0.0001,2.9504690655530774e-07,1000,0,1.0,0.0,0.0,0.0,2.517738331065298e-06,255174066667784.7,34240060.38296178,142227678.32331774,434690619.9838868,1243149193.2111204,6990741413.724106,55472798296.9388,417861540400.8157,2639755863195.265,8002620108916.532,48668433284280.37,252436773078674.1,0.9612847940249856,27.588348862390284,0.47351772028565303,0.5264822797147946,-224974865336.50116,-250139065354.16888,-475113930690.4574,-1146614858086.4663,-475113930690.4574,False,164d6ed5550a232197e7eed93f08fe61ada6825c15609e700526aaf110843d01,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,24fb906558a96135624991f4d90b5442ad613a59cd28fdc8da8f98510cbb5032,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,9f59133da28dcdfb851505759f9611660f57e4b1d7d0cbb055002bcaf05e151e,586c825a4f64f9323f2ffde56c73245dda2af7bd83d7114ea9192f16ea1a8d61,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,snap_000000,snap_002400,0.0,0.0,0.0,0.0,0.0,0.0
100.0,MIDPOINT,11,0.001,2.9504690655530777e-06,999,1,0.999,0.001,0.0009999999999999994,0.0009999999999999998,3.699456287062762e-06,255174066667784.7,34213110.441994056,142207589.53025234,434565474.1937761,1241340541.1085112,6981379931.805896,55280340109.261284,413371894130.6493,2635614738963.515,7579866479943.623,48769118804474.07,252439513112296.78,0.8807708801061468,27.19023183837986,0.5139531258653919,0.4860468741350581,-233522232083.9878,-220842612357.59277,-454364844441.3761,-1096426796842.1184,-454364844441.3761,False,8626ac65103ba633f986cb7277e48276da252bd0248ea6a26ec4a0650de21464,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,24fb906558a96135624991f4d90b5442ad613a59cd28fdc8da8f98510cbb5032,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,9f59133da28dcdfb851505759f9611660f57e4b1d7d0cbb055002bcaf05e151e,586c825a4f64f9323f2ffde56c73245dda2af7bd83d7114ea9192f16ea1a8d61,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,snap_000000,snap_002400,0.04043540557973885,-0.04043540557973646,-8547366747.486633,29296452996.57611,20749086249.0813,50188061244.3479
100.0,MIDPOINT,11,0.01,2.9504690655530777e-05,990,10,0.99,0.01,0.009999999999999997,0.010000000000000002,3.540040505016427e-05,255174066667784.7,33970560.973284535,142026790.39266393,433439162.08277977,1243149193.2111204,6972018449.887686,54611995637.74707,398642764719.95056,2310944838485.6025,7038158807745.553,43190079695094.23,252464173414901.4,0.44546979573308026,23.642057831303674,1.0224822269458302,-0.02248222694535536,-317070087693.60535,6971702276.336014,-310098385417.1221,-735508121230.6642,-310098385417.1221,False,ed70f576eed85d7d935724349ae29e0b512a8db8fe6f49d04adcb9ff6cf4b39d,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,24fb906558a96135624991f4d90b5442ad613a59cd28fdc8da8f98510cbb5032,610db94a8180e0004ca22a210635af28ab147f89a66e4a265d5378ee614eb22e,56510599dd2dfa60af2d1915b424fb10dcf5b7bbb57508dd848f6dbeeb5f39f3,9f59133da28dcdfb851505759f9611660f57e4b1d7d0cbb055002bcaf05e151e,586c825a4f64f9323f2ffde56c73245dda2af7bd83d7114ea9192f16ea1a8d61,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed11\midpoint.npz,snap_000000,snap_002400,0.5489645066601772,-0.54896450666015,-92095222357.10419,257110767630.50488,165015545273.33533,411106736855.8021
