method,reference,P0,seed,observable,E_RMS,E_infinity,common_t_min,common_t_max,alignment,paired_initial_cloud_sha256,production_npz,reference_npz
PBME,TDSE,20.0,47,P_var,0.2892150161738192,0.6537855719541312,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
PBME,QCLE,20.0,47,P0,0.019352543108649405,0.03895302358582975,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,47,P1,0.01935254310821194,0.03895302358525231,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,47,trace,6.103412862911292e-13,1.170175067954915e-12,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,47,energy,0.00011747952873536409,0.00011748573914767413,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,47,R_mean,0.035067524542574946,0.0795798275638333,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,47,P_mean,0.10131386274198816,0.15670880452790925,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,47,R_var,0.07029099591458614,0.1045305382473889,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,47,P_var,0.2507280791120456,0.6576394631785547,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,TDSE,20.0,47,P0,0.2372376434059069,3.480207344309857,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,47,P1,0.23723764340463183,3.4802073443129364,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,47,trace,5.881441080218569e-12,1.0700107466732334e-11,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,47,energy,0.012274508785764556,0.054807240127474295,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,47,R_mean,0.6698761666524418,8.614238359501167,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,47,P_mean,1.2037251265190239,14.22956813216841,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,47,R_var,23.66700974750568,68.60787808800924,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,TDSE,20.0,47,P_var,258.12879303931834,3130.2415536521025,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
MIDPOINT,QCLE,20.0,47,P0,0.23685232320206975,3.480223497688283,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,47,P1,0.2368523232023832,3.4802234976854347,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,47,trace,1.4697785752435465e-12,3.1576963266388702e-12,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,47,energy,0.012274506176771921,0.05480724009123621,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,47,R_mean,0.6734912475766445,8.614237867580087,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,47,P_mean,1.2116085606928324,14.2295458740161,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,47,R_var,23.58634946311674,68.33221139841055,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
MIDPOINT,QCLE,20.0,47,P_var,257.98437571836786,3130.2420790917113,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,02831553087a7f85dd620876ad4395b11e92ed78a8807f55118b19330bbf3238,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed47\midpoint.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,TDSE,20.0,73,P0,0.009466471183547993,0.02554337468969009,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
PBME,TDSE,20.0,73,P1,0.009466471187868846,0.025543374683610565,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
PBME,TDSE,20.0,73,trace,6.725743822959082e-12,1.2688738948440914e-11,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
PBME,TDSE,20.0,73,energy,4.721757927981976e-05,4.7222909600783125e-05,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
PBME,TDSE,20.0,73,R_mean,0.03580020825301795,0.06733986536269043,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
PBME,TDSE,20.0,73,P_mean,0.04302673402659315,0.07135869478413426,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
PBME,TDSE,20.0,73,R_var,0.09311283571725529,0.2860843403105662,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
PBME,TDSE,20.0,73,P_var,0.3397803209167963,0.5720057563708565,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P020.npz
PBME,QCLE,20.0,73,P0,0.01256275381133072,0.02572772307119442,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,73,P1,0.012562753810965475,0.025727723070624597,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,73,trace,6.043153463221149e-13,1.1679546219056647e-12,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,73,energy,4.721937473756185e-05,4.723730097042078e-05,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,73,R_mean,0.03911300765678817,0.07725436647766415,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,73,P_mean,0.052038023256065706,0.08730713737325146,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
PBME,QCLE,20.0,73,R_var,0.023001213417124192,0.03292832013364522,0.0,3000.0,production saved times within reference interval; linear interpolation; no extrapolation,4e0aed88a759b7aa51d9dc12c9a2d1025867f3a7c2b3e98f80c492927c4d6889,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P020\seed73\pbme.npz,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P020.npz
